scenario,seed,simulation_time_seconds,intersection_id,queue_length,vehicle_count,mean_speed_mps,throughput_vehicles,tls_phase
variable,42,2280,cluster_482350926_6510829336_772206492,1.1666666666666667,4.566666666666666,4.266785331240217,14,0
variable,42,2280,cluster_4961905688_6510829310_771983339_772054674_#2more,3.4166666666666665,4.433333333333334,1.1510133541249747,12,0
variable,42,2280,cluster_6510829335_772038986,0.11666666666666667,1.55,7.560006364939465,13,0
variable,42,2280,cluster_771987417_772142429_772237953_8821814562,0.05,0.8333333333333334,7.972600553879926,13,0
variable,42,2280,cluster_772070536_772172281,1.0,1.1,1.011114453734434,2,0
variable,42,2280,cluster_772156519_772183645,0.48333333333333334,0.6166666666666667,1.4409296261980087,3,0
variable,42,2280,joinedS_3841825190_cluster_367567700_772275036,0.8,1.7666666666666666,3.880823607500463,6,1
variable,42,2340,6510829334,0.0,0.26666666666666666,9.469470150245488,6,2
variable,42,2340,772009950,0.0,1.0833333333333333,8.64532565272583,5,2
variable,42,2340,772249131,0.0,0.15,11.10273915518552,2,2
variable,42,2340,GS_772276149,1.8333333333333333,2.2666666666666666,0.9614252945015056,0,5
variable,42,2340,cluster_367567689_6510829338,1.55,2.4,2.5691108491062913,3,4
variable,42,2340,cluster_368825355_772192674_9246233634,3.05,4.55,1.798260494388976,4,4
variable,42,2340,cluster_370330726_6544892748_772027151,0.9166666666666666,2.0166666666666666,3.3460408454635564,3,3
variable,42,2340,cluster_482350926_6510829336_772206492,2.15,6.283333333333333,4.519380080616765,13,3
variable,42,2340,cluster_4961905688_6510829310_771983339_772054674_#2more,1.3333333333333333,1.7666666666666666,1.3885984979473722,11,4
variable,42,2340,cluster_6510829335_772038986,0.13333333333333333,1.5166666666666666,7.047736888899703,11,3
variable,42,2340,cluster_771987417_772142429_772237953_8821814562,0.5166666666666667,1.5833333333333333,4.589767899998091,13,2
variable,42,2340,cluster_772070536_772172281,0.0,0.06666666666666667,11.190446164385914,2,3
variable,42,2340,cluster_772156519_772183645,2.6,2.9166666666666665,0.46856170511528406,1,3
variable,42,2340,joinedS_3841825190_cluster_367567700_772275036,3.2333333333333334,4.55,2.105809008410886,4,5
variable,42,2400,6510829334,0.0,0.5166666666666667,8.809838229661763,11,0
variable,42,2400,772009950,0.0,0.16666666666666666,12.001636334744495,1,0
variable,42,2400,772249131,0.0,0.2833333333333333,10.960789349933448,3,0
variable,42,2400,GS_772276149,0.36666666666666664,1.5333333333333334,4.998627315273908,7,3
variable,42,2400,cluster_367567689_6510829338,0.7666666666666667,2.6,5.934148308863972,9,2
variable,42,2400,cluster_368825355_772192674_9246233634,0.08333333333333333,1.0333333333333334,7.970634262441483,11,2
variable,42,2400,cluster_370330726_6544892748_772027151,0.016666666666666666,0.16666666666666666,5.732865532704677,3,2
variable,42,2400,cluster_482350926_6510829336_772206492,3.433333333333333,6.5,3.0559128437728944,14,2
variable,42,2400,cluster_4961905688_6510829310_771983339_772054674_#2more,0.9833333333333333,1.5166666666666666,2.008669828976255,7,2
variable,42,2400,cluster_6510829335_772038986,0.016666666666666666,1.7166666666666666,9.429187191009833,18,0
variable,42,2400,cluster_771987417_772142429_772237953_8821814562,0.03333333333333333,0.7833333333333333,9.646605243491367,13,0
variable,42,2400,cluster_772070536_772172281,0.0,0.18333333333333332,11.190677690177846,3,2
variable,42,2400,cluster_772156519_772183645,0.13333333333333333,0.43333333333333335,3.806324879061572,5,2
variable,42,2400,joinedS_3841825190_cluster_367567700_772275036,1.95,2.45,1.5516902057903266,10,3
variable,42,2460,6510829334,0.0,0.31666666666666665,9.850921059476596,10,0
variable,42,2460,772009950,0.0,0.35,11.750566972663426,2,0
variable,42,2460,772249131,0.0,0.13333333333333333,9.67440437878325,1,0
variable,42,2460,GS_772276149,1.45,1.8,0.8030208079325563,5,1
variable,42,2460,cluster_367567689_6510829338,3.933333333333333,4.85,1.146575912720249,9,0
variable,42,2460,cluster_368825355_772192674_9246233634,1.4666666666666666,2.5833333333333335,3.521974683122175,12,0
variable,42,2460,cluster_370330726_6544892748_772027151,0.6333333333333333,1.1833333333333333,3.3084977643472575,0,0
variable,42,2460,cluster_482350926_6510829336_772206492,3.1166666666666667,7.266666666666667,3.8666064046203257,9,0
variable,42,2460,cluster_4961905688_6510829310_771983339_772054674_#2more,2.066666666666667,2.933333333333333,1.6536210061252712,9,0
variable,42,2460,cluster_6510829335_772038986,0.0,0.8833333333333333,8.756054975061728,13,0
variable,42,2460,cluster_771987417_772142429_772237953_8821814562,0.21666666666666667,1.0833333333333333,5.739514700376534,11,0
variable,42,2460,cluster_772070536_772172281,0.0,0.05,9.875847091603191,1,0
variable,42,2460,cluster_772156519_772183645,1.2666666666666666,1.5666666666666667,0.8691329486636916,5,0
variable,42,2460,joinedS_3841825190_cluster_367567700_772275036,1.65,1.9833333333333334,1.1222852975693915,2,1
variable,42,2520,6510829334,0.0,0.1,11.416669580513142,3,2
variable,42,2520,772009950,0.0,0.7833333333333333,10.837042849364998,4,2
variable,42,2520,772249131,0.0,0.0,0.0,0,2
variable,42,2520,GS_772276149,0.55,0.6166666666666667,0.4714413550969957,0,5
variable,42,2520,cluster_367567689_6510829338,1.4166666666666667,2.0833333333333335,2.5585536483528193,3,4
variable,42,2520,cluster_368825355_772192674_9246233634,2.3833333333333333,2.95,1.202488663728734,2,4
variable,42,2520,cluster_370330726_6544892748_772027151,0.5166666666666667,0.55,0.12680945246155967,2,3
variable,42,2520,cluster_482350926_6510829336_772206492,2.3,4.583333333333333,2.99787173099231,13,3
variable,42,2520,cluster_4961905688_6510829310_771983339_772054674_#2more,0.5,0.7833333333333333,2.6408424103051384,15,4
variable,42,2520,cluster_6510829335_772038986,0.0,0.8333333333333334,9.27625265710883,5,3
variable,42,2520,cluster_771987417_772142429_772237953_8821814562,0.0,0.6166666666666667,8.21730400670847,12,2
variable,42,2520,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,2520,cluster_772156519_772183645,0.95,1.2166666666666666,1.0028028014174661,0,3
variable,42,2520,joinedS_3841825190_cluster_367567700_772275036,1.5333333333333334,1.8,0.7355456956892193,3,5
variable,42,2580,6510829334,0.0,0.0,0.0,0,0
variable,42,2580,772009950,0.0,0.0,0.0,0,0
variable,42,2580,772249131,0.0,0.4,9.948121458225794,3,0
variable,42,2580,GS_772276149,0.0,0.1,5.7466424019936335,1,3
variable,42,2580,cluster_367567689_6510829338,0.23333333333333334,0.9333333333333333,6.508283639330116,3,2
variable,42,2580,cluster_368825355_772192674_9246233634,0.05,0.6166666666666667,7.136656254126159,4,2
variable,42,2580,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
variable,42,2580,cluster_482350926_6510829336_772206492,0.9,3.0,4.6969746433696224,7,2
variable,42,2580,cluster_4961905688_6510829310_771983339_772054674_#2more,0.16666666666666666,0.36666666666666664,3.5612273817731066,2,2
variable,42,2580,cluster_6510829335_772038986,0.0,0.55,9.78305255220593,4,0
variable,42,2580,cluster_771987417_772142429_772237953_8821814562,0.0,0.38333333333333336,9.119121173389285,7,0
variable,42,2580,cluster_772070536_772172281,0.0,0.15,9.785685595416304,3,2
variable,42,2580,cluster_772156519_772183645,0.03333333333333333,0.25,4.234403831340902,5,2
variable,42,2580,joinedS_3841825190_cluster_367567700_772275036,0.95,1.3,2.4863680351536406,3,3
variable,42,2640,6510829334,0.0,0.16666666666666666,9.531416065867173,5,0
variable,42,2640,772009950,0.0,0.11666666666666667,11.708237919530946,0,0
variable,42,2640,772249131,0.0,0.0,0.0,0,0
variable,42,2640,GS_772276149,0.6333333333333333,0.8833333333333333,1.1189098993144402,4,1
variable,42,2640,cluster_367567689_6510829338,0.6333333333333333,1.1666666666666667,3.1983512404273373,4,0
variable,42,2640,cluster_368825355_772192674_9246233634,1.0166666666666666,1.3,1.7359906863709966,5,0
variable,42,2640,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
variable,42,2640,cluster_482350926_6510829336_772206492,0.7666666666666667,1.4166666666666667,3.614031640879704,3,0
variable,42,2640,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.016666666666666666,6.713895849326327,1,0
variable,42,2640,cluster_6510829335_772038986,0.1,0.65,7.812766733310206,4,0
variable,42,2640,cluster_771987417_772142429_772237953_8821814562,0.0,0.11666666666666667,10.125369404002972,1,0
variable,42,2640,cluster_772070536_772172281,0.0,0.0,0.0,0,0
variable,42,2640,cluster_772156519_772183645,0.0,0.0,0.0,0,0
variable,42,2640,joinedS_3841825190_cluster_367567700_772275036,0.5,0.9,3.644764839607729,4,1
variable,42,2700,6510829334,0.0,0.08333333333333333,9.880736977248171,2,2
variable,42,2700,772009950,0.0,0.06666666666666667,11.424006573320362,1,2
variable,42,2700,772249131,0.0,0.0,0.0,0,2
variable,42,2700,GS_772276149,0.8,0.9333333333333333,0.36755608562029124,0,5
variable,42,2700,cluster_367567689_6510829338,0.2833333333333333,0.43333333333333335,2.4716134933400045,0,4
variable,42,2700,cluster_368825355_772192674_9246233634,0.55,0.65,1.1815761895847532,0,4
variable,42,2700,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,3
variable,42,2700,cluster_482350926_6510829336_772206492,0.3,1.1333333333333333,5.562787634988846,4,3
variable,42,2700,cluster_4961905688_6510829310_771983339_772054674_#2more,0.2833333333333333,0.43333333333333335,2.492083246916953,2,4
variable,42,2700,cluster_6510829335_772038986,0.0,0.18333333333333332,7.451546314190526,1,3
variable,42,2700,cluster_771987417_772142429_772237953_8821814562,0.016666666666666666,0.31666666666666665,6.379904888183023,4,2
variable,42,2700,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,2700,cluster_772156519_772183645,0.4,0.4666666666666667,0.8964323370316115,0,3
variable,42,2700,joinedS_3841825190_cluster_367567700_772275036,0.7166666666666667,0.8833333333333333,0.9202319790065231,1,5
variable,42,2760,6510829334,0.0,0.0,0.0,0,0
variable,42,2760,772009950,0.0,0.18333333333333332,11.176283651912577,1,0
variable,42,2760,772249131,0.0,0.13333333333333333,10.036617430601607,1,0
variable,42,2760,GS_772276149,0.016666666666666666,0.05,1.644071566122329,1,3
variable,42,2760,cluster_367567689_6510829338,0.0,0.38333333333333336,9.87693136989394,2,2
variable,42,2760,cluster_368825355_772192674_9246233634,0.0,0.26666666666666666,7.992816195966782,2,2
variable,42,2760,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
variable,42,2760,cluster_482350926_6510829336_772206492,0.8333333333333334,2.0833333333333335,3.9846972824642193,5,2
variable,42,2760,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.0,0.0,0,2
variable,42,2760,cluster_6510829335_772038986,0.0,0.38333333333333336,10.164349465900466,2,0
variable,42,2760,cluster_771987417_772142429_772237953_8821814562,0.0,0.15,8.694137117330236,3,0
variable,42,2760,cluster_772070536_772172281,0.0,0.03333333333333333,10.65686920707753,1,2
variable,42,2760,cluster_772156519_772183645,0.0,0.0,0.0,0,2
variable,42,2760,joinedS_3841825190_cluster_367567700_772275036,0.9166666666666666,1.15,1.6566788024775534,2,3
variable,42,2820,6510829334,0.0,0.1,11.546674630164285,3,0
variable,42,2820,772009950,0.0,0.0,0.0,0,0
variable,42,2820,772249131,0.0,0.0,0.0,0,0
variable,42,2820,GS_772276149,0.11666666666666667,0.31666666666666665,4.228500941733407,2,1
variable,42,2820,cluster_367567689_6510829338,0.5,0.7666666666666667,3.2709333673343757,3,0
variable,42,2820,cluster_368825355_772192674_9246233634,0.55,0.95,3.0966910705256794,3,0
variable,42,2820,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
variable,42,2820,cluster_482350926_6510829336_772206492,0.2,0.9333333333333333,5.742702566525403,2,0
variable,42,2820,cluster_4961905688_6510829310_771983339_772054674_#2more,0.05,0.2,4.688742170365687,2,0
variable,42,2820,cluster_6510829335_772038986,0.06666666666666667,0.3,7.668586585582909,2,0
variable,42,2820,cluster_771987417_772142429_772237953_8821814562,0.0,0.06666666666666667,10.98699541402774,1,0
variable,42,2820,cluster_772070536_772172281,0.0,0.0,0.0,0,0
variable,42,2820,cluster_772156519_772183645,0.0,0.03333333333333333,8.439684166001207,1,0
variable,42,2820,joinedS_3841825190_cluster_367567700_772275036,1.0,1.1833333333333333,0.9618693878517647,1,1
variable,42,2880,6510829334,0.0,0.03333333333333333,11.060493305163202,1,2
variable,42,2880,772009950,0.0,0.0,0.0,0,2
variable,42,2880,772249131,0.0,0.0,0.0,0,2
variable,42,2880,GS_772276149,1.3166666666666667,1.5666666666666667,0.5826419647961277,0,5
variable,42,2880,cluster_367567689_6510829338,0.4166666666666667,0.7,3.7178491403943004,1,4
variable,42,2880,cluster_368825355_772192674_9246233634,0.75,0.8833333333333333,0.9841234611850219,1,4
variable,42,2880,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,3
variable,42,2880,cluster_482350926_6510829336_772206492,0.25,0.5833333333333334,4.914465968895612,3,3
variable,42,2880,cluster_4961905688_6510829310_771983339_772054674_#2more,0.43333333333333335,0.5833333333333334,1.952355858765104,1,4
variable,42,2880,cluster_6510829335_772038986,0.0,0.3333333333333333,10.200895250563168,3,3
variable,42,2880,cluster_771987417_772142429_772237953_8821814562,0.0,0.11666666666666667,9.160200413368234,2,2
variable,42,2880,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,2880,cluster_772156519_772183645,0.0,0.0,0.0,0,3
variable,42,2880,joinedS_3841825190_cluster_367567700_772275036,0.9833333333333333,1.0,0.009417812642598186,0,5
variable,42,2940,6510829334,0.0,0.1,9.700914654889976,3,0
variable,42,2940,772009950,0.0,0.0,0.0,0,0
variable,42,2940,772249131,0.0,0.0,0.0,0,0
variable,42,2940,GS_772276149,0.31666666666666665,0.36666666666666664,0.49783660492999093,0,3
variable,42,2940,cluster_367567689_6510829338,0.0,0.11666666666666667,9.199316141503576,0,2
variable,42,2940,cluster_368825355_772192674_9246233634,0.38333333333333336,0.5833333333333334,2.4105506804116223,1,2
variable,42,2940,cluster_370330726_6544892748_772027151,0.0,0.26666666666666666,7.557264358598257,1,2
variable,42,2940,cluster_482350926_6510829336_772206492,0.06666666666666667,1.0333333333333334,6.212217473735579,2,2
variable,42,2940,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.0,0.0,0,2
variable,42,2940,cluster_6510829335_772038986,0.0,0.3,9.680574349297519,4,0
variable,42,2940,cluster_771987417_772142429_772237953_8821814562,0.0,0.18333333333333332,9.461950925575279,3,0
variable,42,2940,cluster_772070536_772172281,0.06666666666666667,0.16666666666666666,3.07379424476226,0,2
variable,42,2940,cluster_772156519_772183645,0.0,0.06666666666666667,10.140552420995649,2,2
variable,42,2940,joinedS_3841825190_cluster_367567700_772275036,0.0,0.1,10.187074155534445,1,3
variable,42,3000,6510829334,0.0,0.05,8.851148681904112,1,0
variable,42,3000,772009950,0.0,0.0,0.0,0,0
variable,42,3000,772249131,0.0,0.1,8.367639487030694,2,0
variable,42,3000,GS_772276149,0.5,0.5166666666666667,0.2661021360615143,2,1
variable,42,3000,cluster_367567689_6510829338,0.5833333333333334,0.95,3.0926811402165293,3,0
variable,42,3000,cluster_368825355_772192674_9246233634,0.13333333333333333,0.48333333333333334,6.472575830111355,3,0
variable,42,3000,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
variable,42,3000,cluster_482350926_6510829336_772206492,0.5,0.8833333333333333,2.9677111352856707,4,0
variable,42,3000,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.13333333333333333,10.028272908994868,2,0
variable,42,3000,cluster_6510829335_772038986,0.11666666666666667,0.45,6.563674026468908,2,0
variable,42,3000,cluster_771987417_772142429_772237953_8821814562,0.0,0.13333333333333333,9.458666074950356,2,0
variable,42,3000,cluster_772070536_772172281,0.9166666666666666,1.0,0.44519989455368025,2,0
variable,42,3000,cluster_772156519_772183645,0.0,0.05,10.399486183935958,2,0
variable,42,3000,joinedS_3841825190_cluster_367567700_772275036,0.08333333333333333,0.2833333333333333,6.270319742515383,1,1
variable,42,3060,6510829334,0.0,0.06666666666666667,10.32696977524686,2,2
variable,42,3060,772009950,0.0,0.0,0.0,0,2
variable,42,3060,772249131,0.0,0.0,0.0,0,2
variable,42,3060,GS_772276149,1.1166666666666667,1.3166666666666667,0.9701701668680248,0,5
variable,42,3060,cluster_367567689_6510829338,0.25,0.25,0.0,1,4
variable,42,3060,cluster_368825355_772192674_9246233634,0.9166666666666666,1.1833333333333333,1.638509489202245,1,4
variable,42,3060,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,3
variable,42,3060,cluster_482350926_6510829336_772206492,0.55,1.5833333333333333,4.513159043347403,2,3
variable,42,3060,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.15,7.758375674450353,2,4
variable,42,3060,cluster_6510829335_772038986,0.0,0.2833333333333333,9.94114325243294,3,3
variable,42,3060,cluster_771987417_772142429_772237953_8821814562,0.0,0.13333333333333333,9.513531614503385,3,2
variable,42,3060,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,3060,cluster_772156519_772183645,0.36666666666666664,0.45,0.7379125022994331,0,3
variable,42,3060,joinedS_3841825190_cluster_367567700_772275036,0.0,0.13333333333333333,11.096587203356497,0,5
variable,42,3120,6510829334,0.0,0.08333333333333333,10.742059844133076,2,0
variable,42,3120,772009950,0.0,0.0,0.0,0,0
variable,42,3120,772249131,0.0,0.11666666666666667,10.489025949958123,1,0
variable,42,3120,GS_772276149,0.0,0.1,9.338980926138142,1,3
variable,42,3120,cluster_367567689_6510829338,0.0,0.48333333333333334,10.021214413611874,3,2
variable,42,3120,cluster_368825355_772192674_9246233634,0.1,0.9166666666666666,6.073461334753326,4,2
variable,42,3120,cluster_370330726_6544892748_772027151,0.38333333333333336,0.7,2.8263838715220992,1,2
variable,42,3120,cluster_482350926_6510829336_772206492,0.7,1.5666666666666667,4.090750274574156,4,2
variable,42,3120,cluster_4961905688_6510829310_771983339_772054674_#2more,0.4,0.5833333333333334,1.5986808631497027,3,2
variable,42,3120,cluster_6510829335_772038986,0.0,0.3,11.381835913598731,4,0
variable,42,3120,cluster_771987417_772142429_772237953_8821814562,0.0,0.4166666666666667,8.840603794263465,7,0
variable,42,3120,cluster_772070536_772172281,0.0,0.05,10.017918663051455,1,2
variable,42,3120,cluster_772156519_772183645,0.0,0.03333333333333333,8.379142336091085,1,2
variable,42,3120,joinedS_3841825190_cluster_367567700_772275036,0.2833333333333333,0.5,4.589631814711451,3,3
variable,42,3180,6510829334,0.0,0.03333333333333333,11.06664245824821,1,0
variable,42,3180,772009950,0.0,0.0,0.0,0,0
variable,42,3180,772249131,0.0,0.0,0.0,0,0
variable,42,3180,GS_772276149,0.0,0.0,0.0,0,1
variable,42,3180,cluster_367567689_6510829338,0.9,1.3,2.189064364064399,3,0
variable,42,3180,cluster_368825355_772192674_9246233634,1.5,1.95,1.3046191819141633,4,0
variable,42,3180,cluster_370330726_6544892748_772027151,0.0,0.23333333333333334,7.694392995357603,0,0
variable,42,3180,cluster_482350926_6510829336_772206492,0.9833333333333333,1.8166666666666667,3.034488512662534,2,0
variable,42,3180,cluster_4961905688_6510829310_771983339_772054674_#2more,0.4,0.5833333333333334,1.6131976441854041,1,0
variable,42,3180,cluster_6510829335_772038986,0.0,0.36666666666666664,8.824605479690492,3,0
variable,42,3180,cluster_771987417_772142429_772237953_8821814562,0.0,0.13333333333333333,10.156452780186298,2,0
variable,42,3180,cluster_772070536_772172281,0.0,0.0,0.0,0,0
variable,42,3180,cluster_772156519_772183645,0.75,0.9333333333333333,0.747111472851935,2,0
variable,42,3180,joinedS_3841825190_cluster_367567700_772275036,0.03333333333333333,0.4,8.255262604060842,1,1
variable,42,3240,6510829334,0.0,0.0,0.0,0,2
variable,42,3240,772009950,0.0,0.13333333333333333,9.472360945574112,0,2
variable,42,3240,772249131,0.0,0.0,0.0,0,2
variable,42,3240,GS_772276149,0.55,0.6833333333333333,1.2800326220650187,0,5
variable,42,3240,cluster_367567689_6510829338,1.3,1.7166666666666666,1.717087577118283,2,4
variable,42,3240,cluster_368825355_772192674_9246233634,1.55,1.95,1.4660927818544829,2,4
variable,42,3240,cluster_370330726_6544892748_772027151,0.2,0.25,0.8141979153553287,1,3
variable,42,3240,cluster_482350926_6510829336_772206492,0.5,0.6166666666666667,1.4540140209158656,2,3
variable,42,3240,cluster_4961905688_6510829310_771983339_772054674_#2more,0.25,0.26666666666666666,0.4613444589286572,2,4
variable,42,3240,cluster_6510829335_772038986,0.0,0.0,0.0,0,3
variable,42,3240,cluster_771987417_772142429_772237953_8821814562,0.0,0.08333333333333333,7.691799520720814,2,2
variable,42,3240,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,3240,cluster_772156519_772183645,0.0,0.0,0.0,0,3
variable,42,3240,joinedS_3841825190_cluster_367567700_772275036,1.4166666666666667,1.5166666666666666,0.30275332143736045,2,5
variable,42,3300,6510829334,0.0,0.06666666666666667,10.465962484899652,2,0
variable,42,3300,772009950,0.0,0.1,9.36060364417657,1,0
variable,42,3300,772249131,0.0,0.0,0.0,0,0
variable,42,3300,GS_772276149,0.31666666666666665,0.36666666666666664,0.5510172261312987,0,3
variable,42,3300,cluster_367567689_6510829338,0.0,0.13333333333333333,11.87395218698281,1,2
variable,42,3300,cluster_368825355_772192674_9246233634,0.0,0.16666666666666666,8.197475985646815,2,2
variable,42,3300,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
variable,42,3300,cluster_482350926_6510829336_772206492,0.7833333333333333,1.5166666666666666,3.4501369645986895,3,2
variable,42,3300,cluster_4961905688_6510829310_771983339_772054674_#2more,0.2833333333333333,0.5333333333333333,3.6639470302510677,2,2
variable,42,3300,cluster_6510829335_772038986,0.0,0.3,10.282977620266717,3,0
variable,42,3300,cluster_771987417_772142429_772237953_8821814562,0.0,0.26666666666666666,9.208988145706874,4,0
variable,42,3300,cluster_772070536_772172281,0.0,0.0,0.0,0,2
variable,42,3300,cluster_772156519_772183645,0.0,0.03333333333333333,11.623469361967025,1,2
variable,42,3300,joinedS_3841825190_cluster_367567700_772275036,0.0,0.0,0.0,0,3
variable,42,3360,6510829334,0.0,0.0,0.0,0,0
variable,42,3360,772009950,0.0,0.0,0.0,0,0
variable,42,3360,772249131,0.0,0.3,10.374936727982607,3,0
variable,42,3360,GS_772276149,0.7333333333333333,0.9333333333333333,1.2733387279871171,1,1
variable,42,3360,cluster_367567689_6510829338,0.0,0.11666666666666667,9.041195948163248,1,0
variable,42,3360,cluster_368825355_772192674_9246233634,0.13333333333333333,0.3333333333333333,4.878319705430533,2,0
variable,42,3360,cluster_370330726_6544892748_772027151,0.0,0.18333333333333332,7.15649350247162,1,0
variable,42,3360,cluster_482350926_6510829336_772206492,0.43333333333333335,1.6666666666666667,5.06610258797696,1,0
variable,42,3360,cluster_4961905688_6510829310_771983339_772054674_#2more,0.5,0.5166666666666667,0.2467170362918569,2,0
variable,42,3360,cluster_6510829335_772038986,0.0,0.0,0.0,0,0
variable,42,3360,cluster_771987417_772142429_772237953_8821814562,0.0,0.1,8.964205663674297,2,0
variable,42,3360,cluster_772070536_772172281,0.0,0.2,11.419612389362678,3,0
variable,42,3360,cluster_772156519_772183645,0.43333333333333335,0.6333333333333333,1.2232432792588568,2,0
variable,42,3360,joinedS_3841825190_cluster_367567700_772275036,0.0,0.15,6.766330003406144,1,1
variable,42,3420,6510829334,0.0,0.08333333333333333,9.178505188473187,2,2
variable,42,3420,772009950,0.0,0.0,0.0,0,2
variable,42,3420,772249131,0.0,0.0,0.0,0,2
variable,42,3420,GS_772276149,0.016666666666666666,0.06666666666666667,2.593076243179762,0,5
variable,42,3420,cluster_367567689_6510829338,0.0,0.0,0.0,0,4
variable,42,3420,cluster_368825355_772192674_9246233634,0.0,0.0,0.0,0,4
variable,42,3420,cluster_370330726_6544892748_772027151,0.31666666666666665,0.5,2.412965974221946,0,3
variable,42,3420,cluster_482350926_6510829336_772206492,0.6833333333333333,1.3666666666666667,3.725308181138204,5,3
variable,42,3420,cluster_4961905688_6510829310_771983339_772054674_#2more,0.85,1.0666666666666667,1.6371726479280402,0,4
variable,42,3420,cluster_6510829335_772038986,0.0,0.6666666666666666,8.765715575565448,5,3
variable,42,3420,cluster_771987417_772142429_772237953_8821814562,0.0,0.06666666666666667,6.520055828403317,0,2
variable,42,3420,cluster_772070536_772172281,0.0,0.0,0.0,0,3
variable,42,3420,cluster_772156519_772183645,0.15,0.2833333333333333,3.3280723569451194,1,3
variable,42,3420,joinedS_3841825190_cluster_367567700_772275036,0.0,0.0,0.0,0,5
variable,42,3480,6510829334,0.0,0.03333333333333333,11.097863480284216,1,0
variable,42,3480,772009950,0.0,0.0,0.0,0,0
variable,42,3480,772249131,0.0,0.2,9.190164197077323,1,0
variable,42,3480,GS_772276149,0.25,0.43333333333333335,2.7696995887102123,1,3
variable,42,3480,cluster_367567689_6510829338,0.0,0.0,0.0,0,2
variable,42,3480,cluster_368825355_772192674_9246233634,0.0,0.0,0.0,0,2
variable,42,3480,cluster_370330726_6544892748_772027151,0.16666666666666666,0.3333333333333333,2.916367833402382,0,2
variable,42,3480,cluster_482350926_6510829336_772206492,1.05,1.9,3.2059379597565885,2,2
variable,42,3480,cluster_4961905688_6510829310_771983339_772054674_#2more,0.5333333333333333,0.6666666666666666,0.8641693815070649,2,2
variable,42,3480,cluster_6510829335_772038986,0.0,0.05,10.402167932998758,1,0
variable,42,3480,cluster_771987417_772142429_772237953_8821814562,0.0,0.08333333333333333,8.837699502796514,2,0
variable,42,3480,cluster_772070536_772172281,0.0,0.06666666666666667,8.749792228222391,1,2
variable,42,3480,cluster_772156519_772183645,0.0,0.03333333333333333,8.022121874119396,1,2
variable,42,3480,joinedS_3841825190_cluster_367567700_772275036,0.0,0.0,0.0,0,3
variable,42,3540,6510829334,0.0,0.0,0.0,0,0
variable,42,3540,772009950,0.0,0.0,0.0,0,0
variable,42,3540,772249131,0.0,0.08333333333333333,10.492337398496081,1,0
variable,42,3540,GS_772276149,0.48333333333333334,0.8333333333333334,2.8334511886895477,0,1
variable,42,3540,cluster_367567689_6510829338,0.0,0.1,10.728576943599732,1,0
variable,42,3540,cluster_368825355_772192674_9246233634,0.15,0.5666666666666667,5.056801887015766,2,0
variable,42,3540,cluster_370330726_6544892748_772027151,0.5166666666666667,0.7166666666666667,1.1535213690728683,2,0
variable,42,3540,cluster_482350926_6510829336_772206492,0.5,1.2,3.762695620949657,2,0
variable,42,3540,cluster_4961905688_6510829310_771983339_772054674_#2more,0.6166666666666667,0.9333333333333333,2.79214434656594,3,0
variable,42,3540,cluster_6510829335_772038986,0.0,0.0,0.0,0,0
variable,42,3540,cluster_771987417_772142429_772237953_8821814562,0.0,0.11666666666666667,9.283139874843096,2,0
variable,42,3540,cluster_772070536_772172281,0.31666666666666665,0.4166666666666667,1.1332865147169549,1,0
variable,42,3540,cluster_772156519_772183645,0.0,0.03333333333333333,12.490460244863701,1,0
variable,42,3540,joinedS_3841825190_cluster_367567700_772275036,0.11666666666666667,0.3,5.828068703663284,1,1
variable,42,3600,6510829334,0.0,0.06666666666666667,10.675103793943403,2,2
variable,42,3600,772009950,0.0,0.0,0.0,0,2
variable,42,3600,772249131,0.0,0.0,0.0,0,2
variable,42,3600,GS_772276149,0.3333333333333333,0.4666666666666667,1.910849268024395,0,5
variable,42,3600,cluster_367567689_6510829338,0.21666666666666667,0.43333333333333335,3.9473595420468377,0,4
variable,42,3600,cluster_368825355_772192674_9246233634,0.25,0.45,2.9758284250771405,2,4
variable,42,3600,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,3
variable,42,3600,cluster_482350926_6510829336_772206492,0.7,0.8833333333333333,1.8899846812298793,2,3
